Point ID,Points_0,Points_1,Points_2,Points_Magnitude,p,u_0,u_1,u_2,u_Magnitude
1410,0.253274,0.759813,1e-09,0.800914,-138.196,-0.00452614,0.00671478,-9.60815e-12,0.00809779
1411,0.234277,0.764015,1e-09,0.799127,-138.362,-0.00445199,0.00685925,-9.60815e-12,0.00817738
1412,0.247534,0.778389,1e-09,0.8168,-124.278,-0.00448681,0.0069343,-9.60815e-12,0.00825929
1413,0.272399,0.755627,1e-09,0.803227,-141.731,-0.00459235,0.00660001,0,0.00804051
1414,0.177102,0.77684,1e-09,0.796772,-115.984,-0.00424086,0.00743425,-6.67447e-12,0.00855879
1415,0.19628,0.772573,1e-09,0.797116,-130.697,-0.00430288,0.0072288,-6.67447e-12,0.00841251
1416,0.128427,0.767336,1e-09,0.778009,-69.8632,-0.00419699,0.0077114,-2.89509e-12,0.00877954
1417,0.119762,0.7461,1e-09,0.75565,-122.555,-0.0041925,0.0077106,-2.89509e-12,0.0087767
1418,0.158365,0.781691,1e-09,0.797572,-84.0946,-0.00419695,0.00758598,-2.74851e-12,0.00866957
1419,0.14272,0.781057,1e-09,0.793989,-65.8881,-0.0041802,0.0076758,-2.74851e-12,0.00874025
1420,0.149306,0.798766,1e-09,0.8126,-55.9279,-0.00416361,0.00769598,-2.74851e-12,0.00875007
1421,0.22853,0.782619,1e-09,0.815303,-118.898,-0.00440619,0.00708665,-7.96955e-12,0.00834476
1422,0.209492,0.786925,1e-09,0.814332,-114.104,-0.00432643,0.00725175,-5.46644e-12,0.00844428
1423,0.190391,0.791212,1e-09,0.813797,-107.559,-0.00425342,0.00742706,-5.46644e-12,0.00855878
1424,0.775692,0.11603,1e-09,0.784322,-48.8221,-0.000145483,0.000101794,-3.36578e-13,0.000177559
1425,0.784205,0.146167,1e-09,0.797711,-35.4882,-0.000174164,0.0001204,-3.36578e-13,0.000211729
1426,0.788974,0.128056,1e-09,0.799299,-39.9577,-0.000159972,0.000111064,-3.36578e-13,0.000194746
1427,0.791736,0.111169,1e-09,0.799503,-45.8731,-0.000143637,0.00010077,-3.08258e-13,0.00017546
1428,0.74,0,1e-09,0.74,-84.8588,0,-1.37778e-98,-3.6061e-13,3.6061e-13
1429,0.788777,0.0796943,1e-09,0.792793,-61.6373,-0.00010771,7.64286e-05,-4.13198e-13,0.000132071
1430,0.778646,0.0471115,1e-09,0.78007,-77.8799,-6.33255e-05,4.45296e-05,-4.13198e-13,7.74145e-05
1431,0.793839,0.0616196,1e-09,0.796227,-69.7275,-8.59568e-05,6.26424e-05,-4.13198e-13,0.000106361
1432,0.780154,0.0309483,1e-09,0.780768,-85.7106,-4.13258e-05,2.94796e-05,-3.58703e-13,5.07629e-05
1433,0.803109,0.0983408,1e-09,0.809108,-47.5815,-0.000132486,9.61888e-05,-3.01359e-13,0.000163722
1434,0.807079,0.0782601,1e-09,0.810865,-58.6932,-0.000110096,8.34024e-05,-3.01359e-13,0.00013812
1435,0.770154,0.0163453,1e-09,0.770328,-88.1309,-2.11261e-05,1.51729e-05,-4.87008e-13,2.60102e-05
1436,0.76,0,1e-09,0.76,-87.3271,0,-1.26158e-82,-3.58019e-13,3.58019e-13
1437,0.74911,0.228323,1e-09,0.783132,-56.8857,-0.000213705,0.000172139,-7.48707e-13,0.000274412
1438,0.765644,0.218327,1e-09,0.796164,-40.4483,-0.0002029,0.000152226,-3.3752e-13,0.000253655
1439,0.684649,0.398291,1e-09,0.792073,-184.657,-0.00330252,0.00621521,-1.81122e-11,0.00703814
1440,0.690397,0.416737,1e-09,0.806423,-158.421,-0.00329991,0.00684565,-1.18555e-11,0.00759949
1441,0.783263,0.210397,1e-09,0.811029,-23.7101,-0.000197134,0.000138061,-3.14891e-13,0.000240672
1442,0.778096,0.16333,1e-09,0.795053,-31.7756,-0.000185179,0.000129311,-2.43736e-13,0.00022586
1443,0.792468,0.173663,1e-09,0.811273,-20.4394,-0.000191419,0.000130213,-2.43736e-13,0.00023151
1444,0.798987,0.155464,1e-09,0.813971,-24.1552,-0.000181935,0.000124183,-2.53757e-13,0.000220277
1445,0.589316,0.543884,1e-09,0.801937,-118.419,-0.00417396,0.00659953,-4.7673e-12,0.0078087
1446,0.608486,0.539563,1e-09,0.813255,-104.447,-0.00419879,0.00673901,-4.7673e-12,0.00794003
1447,0.583418,0.562638,1e-09,0.810517,-108.768,-0.00429584,0.00667987,-4.71338e-12,0.00794197
1448,0.577557,0.581443,1e-09,0.819541,-99.4878,-0.00440284,0.00672868,-4.71338e-12,0.00804115
1449,0.5273,0.627896,1e-09,0.819938,-98.2734,-0.00457604,0.00664758,-4.03331e-12,0.00807035
1450,0.546587,0.623531,1e-09,0.829185,-94.4224,-0.00458663,0.00673495,-4.03331e-12,0.00814842
1451,0.52142,0.646795,1e-09,0.830796,-91.1174,-0.0046631,0.00669392,-2.75692e-12,0.008158
1452,0.482755,0.655589,1e-09,0.814156,-101.435,-0.00464407,0.00653392,-2.74977e-12,0.0080162
1453,0.476845,0.674425,1e-09,0.825972,-95.0974,-0.00472616,0.00658363,-2.74977e-12,0.00810437
1454,0.4962,0.670085,1e-09,0.833804,-91.9273,-0.00473242,0.0066551,-2.74977e-12,0.00816616
1455,0.502085,0.651197,1e-09,0.822281,-95.3005,-0.00465468,0.00661276,-2.58423e-12,0.0080867
1456,0.443996,0.664327,1e-09,0.799039,-113.033,-0.00461661,0.00637492,-4.04186e-12,0.00787101
1457,0.457478,0.67882,1e-09,0.818585,-99.957,-0.00471791,0.00651572,-4.04186e-12,0.00804445
1458,0.470949,0.693334,1e-09,0.838155,-89.9705,-0.00479796,0.00662508,-2.89369e-12,0.00817998
1459,0.676863,0.434129,1e-09,0.804122,-125.695,-0.00341306,0.00677765,-1.22129e-11,0.00758851
1460,0.664143,0.475013,1e-09,0.816531,-91.2343,-0.00382935,0.00690072,-4.16868e-12,0.00789202
1461,0.658394,0.493632,1e-09,0.822894,-85.5908,-0.00398005,0.00694306,-4.16868e-12,0.00800293
1462,0.639317,0.497927,1e-09,0.810344,-109.595,-0.00396113,0.00677087,-4.16868e-12,0.00784443
1463,0.67029,0.455785,1e-09,0.810573,-90.5642,-0.00365341,0.00685637,-6.26492e-12,0.00776899
1464,0.677397,0.48933,1e-09,0.83565,-55.4946,-0.0039767,0.0071062,-3.33979e-12,0.00814323
1465,0.652574,0.512258,1e-09,0.829615,-80.0034,-0.00410566,0.00697162,-3.33979e-12,0.00809073
1466,0.671777,0.508,1e-09,0.842228,-62.9937,-0.00410656,0.00711319,-3.33979e-12,0.00821349
1467,0.438093,0.683206,1e-09,0.811601,-105.931,-0.00470483,0.00644525,-3.98725e-12,0.00797976
1468,0.432237,0.702098,1e-09,0.824482,-98.816,-0.0047799,0.00650608,-3.98725e-12,0.0080732
1469,0.602641,0.558322,1e-09,0.821523,-100.453,-0.00431311,0.00679502,-4.09944e-12,0.00804831
1470,0.633455,0.516564,1e-09,0.817376,-98.6518,-0.00409659,0.00682629,-3.58696e-12,0.00796118
1471,0.627617,0.535242,1e-09,0.824856,-95.4225,-0.00421496,0.00686961,-3.58696e-12,0.00805962
1472,0.646733,0.530921,1e-09,0.836744,-87.1448,-0.00422146,0.00699419,-3.58696e-12,0.00816942
1473,0.571701,0.600282,1e-09,0.828964,-94.8331,-0.00450399,0.00677778,-2.85218e-12,0.00813783
1474,0.565851,0.619156,1e-09,0.838774,-91.93,-0.00459126,0.0068182,-2.85218e-12,0.00821994
1475,0.596784,0.577104,1e-09,0.830181,-95.3033,-0.00441457,0.00683461,-2.44409e-12,0.00813636
1476,0.585098,0.614754,1e-09,0.848682,-89.0803,-0.00459628,0.00689939,-2.44409e-12,0.0082902
1477,0.590932,0.595921,1e-09,0.83924,-89.4507,-0.00450991,0.00687099,-2.44409e-12,0.00821887
1478,0.291569,0.751302,1e-09,0.805895,-134.57,-0.0046492,0.00651639,-7.02216e-12,0.0080049
1479,0.304902,0.765757,1e-09,0.824226,-122.93,-0.00469406,0.00662011,-7.02216e-12,0.00811542
1480,0.285701,0.769991,1e-09,0.821286,-126.171,-0.00463356,0.00669524,-7.02216e-12,0.00814225
1481,0.407026,0.725362,1e-09,0.831758,-98.4646,-0.00482242,0.00651355,-3.29719e-12,0.00810445
1482,0.401139,0.744273,1e-09,0.845491,-95.9391,-0.00486427,0.00657542,-3.29719e-12,0.00817907
1483,0.375908,0.766469,1e-09,0.853687,-99.8842,-0.0048597,0.00662457,-4.34831e-12,0.00821594
1484,0.318277,0.780235,1e-09,0.842655,-110.755,-0.00472575,0.00670807,0,0.00820554
1485,0.356642,0.770828,1e-09,0.849335,-105.845,-0.00482365,0.00663104,-3.25986e-12,0.00819989
1486,0.351447,0.789227,1e-09,0.863941,-102.43,-0.00481452,0.00672988,-3.25986e-12,0.00827471
1487,0.370709,0.784858,1e-09,0.868002,-96.315,-0.00485767,0.00671077,-3.25986e-12,0.00828441
1488,0.445707,0.716641,1e-09,0.843936,-89.2526,-0.00485012,0.006605,-2.2407e-12,0.00819449
1489,0.426359,0.721004,1e-09,0.837633,-93.6835,-0.00483909,0.00655486,-2.2407e-12,0.00814757
1490,0.420465,0.739917,1e-09,0.851039,-92.018,-0.00488256,0.00660561,-2.2407e-12,0.00821422
1491,0.266543,0.774159,1e-09,0.81876,-128.682,-0.0045641,0.00679683,-4.71679e-12,0.00818705
1492,0.260899,0.792703,1e-09,0.834534,-110.902,-0.00451289,0.00698026,-4.71679e-12,0.00831205
1493,0.279945,0.788471,1e-09,0.836694,-114.12,-0.00459426,0.00686303,-4.71679e-12,0.00825883
1494,0.241816,0.796999,1e-09,0.832876,-109.82,-0.00442885,0.00711286,-5.59639e-12,0.00837899
1495,0.22277,0.801299,1e-09,0.831689,-106.259,-0.00434425,0.00727066,-5.59639e-12,0.00846965
1496,0.110601,0.779836,1e-09,0.78764,-14.3905,-0.00417469,0.00778645,-2.76192e-12,0.00883498
1497,0.128546,0.791868,1e-09,0.802234,-33.1475,-0.00416051,0.00774667,-2.23539e-12,0.00879322
1498,0.170828,0.795501,1e-09,0.813636,-84.6189,-0.00419767,0.00757465,-2.84185e-12,0.00866001
1499,0.18454,0.809894,1e-09,0.830653,-82.665,-0.00420282,0.00756464,-2.84185e-12,0.00865375
1500,0.1061,0.759762,1e-09,0.767134,-38.7552,-0.00420728,0.00779066,-1.62974e-12,0.00885413
1501,0.146455,0.819043,1e-09,0.832034,-50.3025,-0.00413538,0.00774082,-1.85674e-12,0.0087762
1502,0.165423,0.814185,1e-09,0.83082,-63.5547,-0.00416165,0.00766558,-1.85674e-12,0.00872241
1503,0.178701,0.828591,1e-09,0.847643,-68.5995,-0.00416753,0.00765917,-1.85674e-12,0.00871959
1504,0.159581,0.832852,1e-09,0.848003,-58.5569,-0.00413503,0.00773707,-1.85674e-12,0.00877272
1505,0.20366,0.805598,1e-09,0.830942,-99.0726,-0.00426518,0.00742293,-2.90236e-12,0.00856105
1506,0.216967,0.820002,1e-09,0.848221,-90.9512,-0.0042824,0.00743609,-2.90236e-12,0.00858105
1507,0.197829,0.824306,1e-09,0.847713,-77.4661,-0.00421523,0.00756551,-2.90236e-12,0.00866054
1508,0.805495,0.13997,1e-09,0.817566,-27.7525,-0.000171748,0.000119353,-3.0609e-13,0.000209147
1509,0.806158,0.120274,1e-09,0.815081,-36.1153,-0.000155213,0.000110852,-3.0609e-13,0.000190734
1510,0.822732,0.0898355,1e-09,0.827623,-46.5139,-0.000127348,0.000101983,-2.10196e-13,0.00016315
1511,0.822699,0.110028,1e-09,0.830024,-36.6654,-0.00014837,0.000114031,-2.10196e-13,0.000187127
1512,0.800937,0.0390619,1e-09,0.801889,-84.8167,-5.58164e-05,4.31293e-05,-5.14201e-13,7.05379e-05
1513,0.80973,0.0597726,1e-09,0.811933,-69.9424,-8.7289e-05,6.8977e-05,-5.14201e-13,0.000111253
1514,0.823006,0.0499028,1e-09,0.824517,-76.2431,-7.76488e-05,6.89183e-05,-5.14201e-13,0.000103822
1515,0.84,0.08,1e-09,0.843801,-50.3538,-0.000120552,0.000110812,-2.75962e-13,0.000163744
1516,0.82379,0.0700184,1e-09,0.826761,-60.7682,-0.000104164,8.77945e-05,-2.75962e-13,0.000136228
1517,0.821109,0.150654,1e-09,0.834816,-17.3957,-0.000180797,0.000127444,-1.62795e-13,0.0002212
1518,0.82246,0.130109,1e-09,0.832688,-26.1092,-0.000166436,0.000122866,-1.62795e-13,0.000206875
1519,0.810878,0.167839,1e-09,0.828066,-13.7215,-0.000189683,0.000129054,-1.62795e-13,0.000229422
1520,0.826443,0.166608,1e-09,0.84307,-8.96503,-0.000189831,0.000131847,-1.62795e-13,0.000231126
1521,0.79,0.0173205,1e-09,0.79019,-95.3372,-2.29867e-05,1.77509e-05,-4.9652e-13,2.90428e-05
1522,0.809454,0.0168251,1e-09,0.809629,-107.642,-2.36567e-05,2.11533e-05,-4.9652e-13,3.17348e-05
1523,0.78,0,1e-09,0.78,-93.9805,0,0,-3.59631e-13,3.59631e-13
1524,0.82293,0.0303352,1e-09,0.823489,-97.3842,-4.81115e-05,4.56967e-05,-6.25366e-13,6.63544e-05
1525,0.825359,0.014641,1e-09,0.825489,-123.25,-2.26921e-05,2.62608e-05,-6.25366e-13,3.47068e-05
1526,0.698327,0.434356,1e-09,0.82239,-68.8214,-0.00346757,0.00717202,-6.31394e-12,0.0079663
1527,0.689959,0.452043,1e-09,0.824855,-38.9429,-0.00365359,0.00711313,-5.24021e-12,0.00799658
1528,0.805744,0.18609,1e-09,0.826954,-8.95532,-0.000195896,0.000131018,-2.12601e-13,0.000235672
1529,0.823838,0.183313,1e-09,0.843986,-3.69826,-0.000195544,0.000132065,-2.12601e-13,0.000235963
1530,0.787576,0.191892,1e-09,0.810616,-19.7058,-0.000197293,0.000135823,-2.43186e-13,0.000239525
1531,0.801709,0.204649,1e-09,0.827417,-8.55552,-0.000197025,0.000131213,-1.58802e-13,0.000236719
1532,0.621803,0.55398,1e-09,0.832786,-92.6111,-0.00432264,0.00690898,-3.57696e-12,0.0081498
1533,0.640931,0.54963,1e-09,0.844326,-82.9507,-0.00432551,0.00701711,-1.97055e-12,0.00824317
1534,0.635118,0.568387,1e-09,0.852314,-85.3397,-0.0044198,0.00703491,-1.97055e-12,0.00830811
1535,0.61015,0.591575,1e-09,0.849849,-87.3555,-0.00451277,0.00696516,-2.5131e-12,0.00829931
1536,0.615984,0.572761,1e-09,0.841125,-89.2753,-0.00442099,0.00693477,-2.5131e-12,0.00822412
1537,0.604314,0.61038,1e-09,0.858929,-85.6403,-0.00459382,0.0069786,-2.07082e-12,0.00835488
1538,0.540723,0.642426,1e-09,0.839698,-87.697,-0.00466774,0.00676877,-2.14836e-12,0.00822217
1539,0.560065,0.637998,1e-09,0.848949,-86.0564,-0.00467144,0.00684354,-2.14836e-12,0.00828592
1540,0.490296,0.68897,1e-09,0.845618,-87.2189,-0.004804,0.00668521,-1.91885e-12,0.00823228
1541,0.509639,0.684611,1e-09,0.853478,-85.0592,-0.00480628,0.0067514,-1.91885e-12,0.00828744
1542,0.484407,0.7079,1e-09,0.857772,-81.1049,-0.00486459,0.00671492,-1.91885e-12,0.00829182
1543,0.503747,0.703534,1e-09,0.865286,-78.3021,-0.00486904,0.00677427,-1.91885e-12,0.00834256
1544,0.515529,0.665701,1e-09,0.841978,-88.7306,-0.00473896,0.00672062,-1.86277e-12,0.00822341
1545,0.534852,0.661329,1e-09,0.850542,-86.0549,-0.00474103,0.00679057,-1.86277e-12,0.00828186
1546,0.528971,0.680247,1e-09,0.861711,-83.3476,-0.00481048,0.006819,-1.86277e-12,0.00834503
1547,0.548307,0.675852,1e-09,0.870297,-81.0821,-0.00481156,0.00688778,-1.92094e-12,0.00840195
1548,0.451599,0.697715,1e-09,0.831112,-92.5123,-0.00478951,0.00656305,-2.72339e-12,0.00812484
1549,0.465059,0.712275,1e-09,0.850656,-84.2633,-0.00485855,0.0066583,-2.61968e-12,0.00824248
1550,0.683121,0.470719,1e-09,0.829597,-51.9052,-0.00383025,0.00709691,-2.69503e-12,0.00806455
1551,0.702465,0.468109,1e-09,0.844147,9.57857,-0.0038193,0.00728139,-2.69503e-12,0.00822226
1552,0.708323,0.45089,1e-09,0.839656,14.3033,-0.00365281,0.00732753,-2.69503e-12,0.00818753
1553,0.69643,0.485624,1e-09,0.849026,-14.9991,-0.00396031,0.00725886,-2.19392e-12,0.00826893
1554,0.690824,0.503661,1e-09,0.854934,-35.1094,-0.0040902,0.00723889,-1.68258e-12,0.00831452
1555,0.710413,0.500348,1e-09,0.868928,-0.892383,-0.00407182,0.00737636,-1.68258e-12,0.00842559
1556,0.704559,0.518413,1e-09,0.874732,-26.5812,-0.00418805,0.00735317,-1.68258e-12,0.0084622
1557,0.665972,0.526653,1e-09,0.849048,-69.879,-0.00421713,0.00711882,-2.31191e-12,0.00827416
1558,0.660032,0.545291,1e-09,0.856145,-75.9499,-0.00432085,0.00712488,-1.68159e-12,0.00833268
1559,0.579298,0.633545,1e-09,0.858467,-84.8028,-0.00467181,0.00692214,-2.09774e-12,0.00835115
1560,0.598541,0.629166,1e-09,0.86839,-84.9017,-0.00467056,0.00699777,-2.09774e-12,0.00841326
1561,0.299083,0.784385,1e-09,0.83947,-113.53,-0.00466487,0.00677403,-6.76112e-12,0.00822487
1562,0.395205,0.762115,1e-09,0.85849,-95.5142,-0.0048884,0.00663184,-3.62884e-12,0.00823879
1563,0.414524,0.757749,1e-09,0.863721,-88.8953,-0.0049125,0.00665167,-1.94779e-12,0.00826906
1564,0.439813,0.735582,1e-09,0.85704,-88.7733,-0.00489774,0.00664199,-1.94779e-12,0.00825251
1565,0.4287,0.77174,1e-09,0.882817,-85.0875,-0.0049563,0.00672797,-1.94779e-12,0.00835646
1566,0.433855,0.753379,1e-09,0.869373,-85.8346,-0.00493058,0.00668327,-1.94779e-12,0.00830522
1567,0.390026,0.780487,1e-09,0.872514,-93.6791,-0.00490049,0.00670205,-2.4081e-12,0.00830255
1568,0.332461,0.793667,1e-09,0.860487,-102.785,-0.00475967,0.00677163,-4.26275e-12,0.00827705
1569,0.31254,0.798901,1e-09,0.85786,-104.997,-0.00469084,0.00684389,-4.26275e-12,0.00829715
1570,0.293488,0.802924,1e-09,0.854881,-105.404,-0.00461972,0.00692175,-4.26275e-12,0.00832181
1571,0.365388,0.80353,1e-09,0.882705,-95.851,-0.00484387,0.00679941,-2.5805e-12,0.00834836
1572,0.378892,0.818049,1e-09,0.901534,-92.2422,-0.00486979,0.00687232,-2.5805e-12,0.0084228
1573,0.384662,0.799187,1e-09,0.886941,-92.8951,-0.00489269,0.00677878,-2.5805e-12,0.00836004
1574,0.453226,0.749003,1e-09,0.875454,-83.316,-0.00494626,0.00671978,-2.06483e-12,0.00834392
1575,0.459167,0.731217,1e-09,0.86343,-82.6584,-0.00490893,0.00668884,-1.66685e-12,0.00829688
1576,0.274461,0.806994,1e-09,0.85239,-106.82,-0.00453786,0.00702636,-4.89408e-12,0.00836433
1577,0.268813,0.825714,1e-09,0.868368,-99.6003,-0.00447218,0.0071929,-4.89408e-12,0.00846984
1578,0.255294,0.811347,1e-09,0.850563,-104.93,-0.0044506,0.00715318,-4.89408e-12,0.00842472
1579,0.236152,0.815651,1e-09,0.849149,-100.322,-0.00436281,0.00729487,-4.15858e-12,0.00849996
1580,0.12736,0.823326,1e-09,0.833119,-40.7273,-0.0041226,0.0077889,-1.64392e-12,0.00881265
1581,0.111774,0.799496,1e-09,0.807272,-18.7922,-0.00414566,0.00779626,-1.65464e-12,0.00882996
1582,0.0923688,0.790651,1e-09,0.796028,-4.87022,-0.00415703,0.0078374,-1.06975e-12,0.00887162
1583,0.0908904,0.771677,1e-09,0.777012,-3.72596,-0.00418923,0.00783557,-1.06975e-12,0.00888515
1584,0.13094,0.80768,1e-09,0.818225,-39.3872,-0.0041401,0.00776004,-1.0306e-12,0.00879538
1585,0.114547,0.813993,1e-09,0.822013,-28.9835,-0.00412844,0.00780348,-1.0306e-12,0.00882827
1586,0.140501,0.837222,1e-09,0.84893,-50.6469,-0.00411697,0.00778305,-8.16402e-13,0.00880485
1587,0.172751,0.847309,1e-09,0.864741,-59.4498,-0.00413785,0.00773433,-8.16402e-13,0.00877164
1588,0.134352,0.855882,1e-09,0.866363,-53.6816,-0.00410001,0.00781766,-8.16402e-13,0.00882756
1589,0.153571,0.851655,1e-09,0.86539,-56.5865,-0.00411429,0.00778273,-8.16402e-13,0.00880332
1590,0.230325,0.834433,1e-09,0.865638,-85.0644,-0.00429831,0.00744709,-1.9493e-12,0.00859853
1591,0.211124,0.838742,1e-09,0.864905,-73.7815,-0.00422682,0.00756517,-1.9493e-12,0.0086659
1592,0.224442,0.853239,1e-09,0.882265,-74.8074,-0.00424294,0.00757779,-1.9493e-12,0.00868478
1593,0.249537,0.830102,1e-09,0.866798,-95.0735,-0.00438094,0.00732024,-1.9493e-12,0.00853104
1594,0.84,0.12,1e-09,0.848528,-27.6348,-0.000160505,0.000130477,-1.90521e-13,0.000206848
1595,0.84,0.1,1e-09,0.845931,-39.3902,-0.000141693,0.000122947,-1.95519e-13,0.000187598
1596,0.84,0.06,1e-09,0.84214,-65.4568,-9.7021e-05,9.66176e-05,-2.70882e-13,0.000136923
1597,0.84,0.04,1e-09,0.840952,-85.1212,-7.03162e-05,7.80449e-05,-2.70882e-13,0.000105049
1598,0.84,0.14,1e-09,0.851587,-18.832,-0.0001758,0.000135111,-6.06586e-14,0.000221722
1599,0.84,0.16,1e-09,0.855102,-9.43654,-0.000187869,0.000137258,-2.18424e-14,0.000232668
1600,0.84,0.18,1e-09,0.859069,-2.20221,-0.000195396,0.000135943,5.19502e-15,0.000238033
1601,0.8,0,1e-09,0.8,-107.129,0,-1.95759e-54,-3.53705e-13,3.53705e-13
1602,0.82,0,1e-09,0.82,-129.074,3.36691e-47,0,-4.14807e-13,4.14807e-13
1603,0.84,0,1e-09,0.84,-163.376,-1.27115e-47,0,-3.06466e-13,3.06466e-13
1604,0.84,0.02,1e-09,0.840238,-120.635,-3.91416e-05,5.40274e-05,-3.04396e-13,6.6716e-05
1605,0.820714,0.201167,1e-09,0.845009,-0.448135,-0.000198668,0.000131059,-1.02391e-13,0.000238004
1606,0.84,0.2,1e-09,0.863481,2.16575,-0.000199809,0.00013507,8.26245e-15,0.00024118
1607,0.65424,0.563988,1e-09,0.863778,-80.9419,-0.00441541,0.00713009,-1.80487e-12,0.00838653
1608,0.629329,0.587203,1e-09,0.860733,-82.2376,-0.00450951,0.00705277,-1.88503e-12,0.00837122
1609,0.648541,0.582856,1e-09,0.871967,-79.9134,-0.00450308,0.00713794,-9.8264e-13,0.00843967
1610,0.642723,0.601677,1e-09,0.880402,-80.236,-0.00458451,0.0071422,-9.8264e-13,0.00848697
1611,0.623515,0.60605,1e-09,0.869522,-82.8675,-0.00459123,0.00705915,-1.13647e-12,0.00842086
1612,0.617716,0.624839,1e-09,0.878633,-84.0975,-0.0046673,0.00707345,-1.13647e-12,0.00847451
1613,0.612016,0.643645,1e-09,0.888168,-82.9357,-0.0047382,0.0070819,-1.15742e-12,0.00852079
1614,0.554158,0.656946,1e-09,0.859458,-84.5094,-0.00474413,0.00686465,-1.46128e-12,0.00834447
1615,0.573722,0.652428,1e-09,0.868804,-83.024,-0.00474384,0.0069386,-1.46128e-12,0.00840524
1616,0.567823,0.671369,1e-09,0.879294,-80.9247,-0.00481136,0.00695384,-1.13967e-12,0.00845606
1617,0.478521,0.726851,1e-09,0.870227,-79.3938,-0.00491622,0.00674018,-1.44016e-12,0.00834262
1618,0.523082,0.699172,1e-09,0.873187,-77.1569,-0.004872,0.00683602,-1.01296e-12,0.0083945
1619,0.49786,0.722468,1e-09,0.877397,-76.7795,-0.00492256,0.00679274,-1.01296e-12,0.00838886
1620,0.517152,0.717806,1e-09,0.884699,-75.1222,-0.00492599,0.00684965,-1.01296e-12,0.00843701
1621,0.511194,0.735893,1e-09,0.896023,-76.9824,-0.00497288,0.00686521,-1.01296e-12,0.00847707
1622,0.542419,0.694802,1e-09,0.881458,-77.4152,-0.00487285,0.00689828,-8.81623e-13,0.00844576
1623,0.592936,0.648015,1e-09,0.878349,-83.2994,-0.0047419,0.00700977,-1.26467e-12,0.008463
1624,0.587208,0.666935,1e-09,0.888602,-81.9225,-0.00480883,0.0070223,-1.26467e-12,0.00851103
1625,0.58132,0.685882,1e-09,0.899092,-79.6686,-0.00487133,0.00702935,-1.112e-12,0.00855228
1626,0.561894,0.690329,1e-09,0.8901,-78.1517,-0.00487314,0.00696247,-8.87953e-13,0.00849844
1627,0.575355,0.704894,1e-09,0.909896,-79.5834,-0.00493065,0.00703807,-8.87953e-13,0.00859335
1628,0.555913,0.709339,1e-09,0.901222,-77.2476,-0.00493038,0.00697372,-8.87953e-13,0.00854058
1629,0.47251,0.74458,1e-09,0.881853,-79.8512,-0.00495833,0.00676222,-1.15184e-12,0.00838526
1630,0.491931,0.740245,1e-09,0.888796,-78.4243,-0.00496557,0.00681238,-1.15184e-12,0.00843003
1631,0.53653,0.71374,1e-09,0.892911,-76.1926,-0.0049296,0.00691074,-9.3046e-13,0.00848877
1632,0.720238,0.4661,1e-09,0.8579,49.3963,-0.00380941,0.00743956,-1.22421e-12,0.00835815
1633,0.71615,0.483015,1e-09,0.863814,28.6372,-0.00394689,0.00740784,-1.22421e-12,0.00839369
1634,0.685793,0.522569,1e-09,0.862201,-53.3549,-0.00420711,0.00723712,-9.62449e-13,0.00837112
1635,0.679112,0.540958,1e-09,0.868233,-64.9741,-0.00430845,0.00722794,-9.62449e-13,0.00841462
1636,0.698983,0.536699,1e-09,0.881262,-45.7,-0.00429287,0.00733763,-9.62449e-13,0.00850115
1637,0.722965,0.514787,1e-09,0.887516,1.83994,-0.00417161,0.00747053,-6.66805e-13,0.00855635
1638,0.718376,0.532416,1e-09,0.894165,-21.7641,-0.00427417,0.00745078,-6.66805e-13,0.00858968
1639,0.712819,0.55083,1e-09,0.900846,-40.9528,-0.00437311,0.00743234,-6.66805e-13,0.00862344
1640,0.673324,0.55966,1e-09,0.875548,-72.4123,-0.00440396,0.00722399,-1.2352e-12,0.00846055
1641,0.409348,0.77612,1e-09,0.877455,-89.3572,-0.00493055,0.00670987,-2.52024e-12,0.00832663
1642,0.423346,0.790451,1e-09,0.89668,-87.0506,-0.00496738,0.00678181,-2.52024e-12,0.00840642
1643,0.404052,0.794796,1e-09,0.891605,-89.832,-0.00493395,0.00677414,-2.52024e-12,0.0083805
1644,0.448092,0.767346,1e-09,0.888598,-82.9465,-0.00497563,0.00675808,-1.75646e-12,0.00839217
1645,0.346138,0.807866,1e-09,0.878897,-97.9892,-0.00478711,0.00683635,-2.62766e-12,0.00834578
1646,0.326867,0.812373,1e-09,0.875667,-98.6458,-0.00471892,0.00689722,-2.62766e-12,0.00835703
1647,0.340217,0.82691,1e-09,0.894163,-95.3868,-0.00474043,0.00696075,-2.62766e-12,0.00842162
